时间,RMS,频率,幅值,温度,运行时长,状态,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15
21:00:46,1825,78,485,0,0,601,2,2729,3572,4486,11349,11063,5625,4843,3822,9620,34358,60140,25077,7682,6493,1884,16773
21:00:49,1805,78,469,0,0,602,2,5106,5282,474,3659,10821,2617,7754,4033,2587,39665,61216,31788,7495,9467,7468,17515
21:00:53,1842,78,476,0,0,608,2,458,1570,1949,8419,9339,5193,6106,4694,8241,38470,60947,24874,4307,1292,2754,19939
21:00:55,1797,78,487,0,0,610,2,3220,2334,1620,6135,9435,2267,2202,4246,7009,41098,61698,22251,4409,4558,5590,16815
21:00:58,1861,78,460,0,0,612,2,1846,2321,1909,9198,12245,1689,5656,3689,5801,38453,63382,27513,7053,5529,3763,16621
21:01:00,1868,78,495,0,0,613,2,126,2487,4713,14775,15441,5278,6382,3281,9256,40742,60421,22101,5875,1161,1281,16568
21:01:02,1856,78,484,0,0,617,2,1261,2259,3049,6770,7941,2615,4725,4294,4098,39371,64405,27524,5744,8781,10990,10699
21:01:04,1909,78,454,0,0,619,2,710,3061,8087,14750,11226,4852,7360,6866,3855,34309,58162,34893,11069,7819,8908,23578
21:01:11,1882,78,513,0,0,624,2,3530,4072,4871,4953,6496,6185,4798,10182,13678,37600,53981,30910,11294,8773,6104,15215
21:01:13,1862,78,497,0,0,628,2,551,3454,2088,10521,11294,3649,2099,3935,7509,42147,63220,23574,4293,2256,6907,20931
21:01:15,1889,78,490,0,0,630,2,1195,3319,3936,10647,11255,2059,6388,1858,6423,40321,62792,24380,3055,3897,6084,19557
21:01:18,1866,78,496,0,0,632,2,1773,1153,319,5191,7027,1831,1302,2610,20389,32319,46531,34077,8124,3923,10735,27255
21:01:20,1892,78,363,0,0,633,2,3351,2691,1453,4626,6574,2020,2845,1445,4270,41546,65232,26648,8180,6082,7957,12219
21:01:22,1871,78,509,0,0,635,2,456,2611,7785,14696,12504,1265,5114,5779,4752,39951,64622,27580,2619,4649,8464,14636
21:01:24,1927,78,501,0,0,639,2,1271,1466,3698,12181,10592,5046,2071,2507,7091,43436,64222,22667,7079,3236,6389,19344
21:01:27,1903,85,360,0,0,641,2,4179,4480,7191,16887,19919,11057,16655,21851,26438,23265,37997,46163,16304,9467,16516,31628
21:01:29,1898,78,500,0,0,643,2,1440,1999,5949,11847,10636,4268,3537,6634,938,43006,65535,30356,5723,7144,9553,11248
21:01:31,1921,78,526,0,0,644,2,329,1306,4052,9565,6380,2165,5541,6507,3793,40453,61794,26898,1599,9943,5868,14406
21:01:33,1875,78,482,0,0,646,2,2103,2273,3841,10589,6760,540,3081,5284,9957,44623,62444,20958,3311,3225,4840,18440
21:01:35,1913,78,478,0,0,650,2,743,2838,7153,11306,8004,3060,5904,7693,10700,41884,61207,21075,7942,7466,4683,16846
21:01:38,1893,78,496,0,0,652,2,4972,3839,4213,7550,6490,3106,7167,6851,8994,45115,62496,20736,6048,1358,2382,16528
21:01:40,1850,78,454,0,0,654,2,4158,9273,9353,5460,5549,5378,7944,10977,7616,44913,65535,23105,7981,2127,7633,19134
21:01:42,1927,78,518,0,0,655,2,2828,2409,7065,12181,8578,2301,7403,1260,7897,43117,62842,23399,2741,5463,3741,18925
21:01:44,1897,78,490,0,0,657,2,1992,2709,4414,10382,8038,5053,5996,3361,5979,42612,65535,24559,3463,9986,12260,17289
21:01:47,1848,78,434,0,0,661,2,2507,4364,5184,9314,8224,6818,7662,13910,16315,33333,55678,39928,7831,8807,14135,22150
21:01:49,1862,78,508,0,0,663,2,2594,1095,2210,4873,6664,3357,3631,5043,7512,40588,63890,26110,1817,4010,6329,16536
21:01:51,1935,78,516,0,0,664,2,2238,1731,4455,9858,8990,2941,4032,5830,8161,43302,63071,24996,5624,3247,8193,15839
21:01:53,1828,78,492,0,0,666,2,1947,2556,7256,15986,14841,5370,10796,15087,16488,29377,48218,47151,14520,12921,18286,28442
21:01:55,1893,78,517,0,0,670,2,785,645,381,6773,7807,1973,3392,6668,8441,43866,64938,22905,11887,7326,3942,17496
21:01:58,1948,78,517,0,0,672,2,594,366,2014,7611,7184,891,3035,5721,7949,44350,65535,21063,14073,7409,3343,18703
21:02:00,1944,78,487,0,0,674,2,3938,4961,3179,6960,7502,5264,5940,2804,8634,42128,62203,23610,2753,8780,5629,17473
21:02:02,1858,78,328,0,0,675,2,4866,5622,6008,7350,5251,6291,13161,15171,4264,38592,64795,29661,8531,8433,6030,13345
21:02:04,1907,78,506,0,0,677,2,5007,1983,623,6715,8699,4635,4033,3962,1650,40597,65535,30139,4159,6786,9233,10895
21:02:07,1902,78,514,0,0,681,2,266,2832,7775,10496,7241,3459,6785,3411,13614,44318,60871,27858,2657,3196,3350,19690
21:02:09,1929,78,521,0,0,683,2,180,1095,3700,13429,12572,2636,3804,4929,8110,44050,65535,25873,7624,4706,7343,20241
21:02:11,1928,78,509,0,0,685,2,764,539,3891,12272,9200,959,1721,912,6623,42933,65535,24548,8229,5027,8823,16282
21:02:13,1860,78,519,0,0,686,2,2650,1938,4351,11817,8807,4424,6281,2891,18556,37701,57962,34058,15474,18900,10906,29690
21:02:15,1967,78,452,0,0,688,2,3933,2443,3609,11976,12763,6668,7803,6692,7161,37950,63513,27761,5005,6533,3358,16754
21:02:18,1924,78,503,0,0,692,2,3822,2316,416,6943,7397,4067,4606,5667,4092,41805,65535,29054,4592,5726,8637,13157
21:02:20,1944,78,523,0,0,694,2,510,401,1086,6432,7786,3855,4559,2225,5841,42692,65535,24509,4838,7014,10722,19247
21:02:22,1880,78,402,0,0,696,2,3493,2820,3432,2604,10426,5457,8442,11925,3329,38707,64710,27367,3531,7683,8429,12862
21:02:24,1949,78,505,0,0,697,2,779,1071,1631,7181,8777,3599,2724,3472,7416,41968,65059,26011,10105,8766,3752,16770
21:02:27,1902,78,508,0,0,699,2,5604,621,4645,12040,10953,1648,6596,2468,7518,44530,65535,24204,1616,9493,9275,19229
21:02:29,1945,78,422,0,0,703,2,1780,1516,4740,14489,13628,3413,5947,12782,23579,33290,54028,41513,21057,19301,19531,36068
21:02:31,1901,78,528,0,0,705,2,1971,733,1187,7155,9029,3719,4156,1604,8523,43618,65356,23834,8624,8399,3758,16390
21:02:33,1972,78,526,0,0,706,2,462,2158,1671,9345,8700,604,3467,6612,6911,44690,65535,29559,8254,6924,8212,17620
21:02:35,1964,78,533,0,0,708,2,1806,523,2337,10629,9416,3848,6997,5661,9747,44716,64711,23813,6648,5171,1162,21054
21:02:38,2001,78,505,0,0,710,2,2141,1425,1955,9232,6839,200,1861,1399,4151,41558,65535,26820,6633,8089,9183,12928
21:02:40,1971,78,526,0,0,714,2,2467,1428,3921,10247,7164,1659,1925,2606,2624,43172,65535,29161,7906,10054,7654,14141
21:02:42,1989,78,495,0,0,716,2,5324,6808,2731,10463,11588,8424,7965,2776,2365,40980,65535,31832,7508,10072,9504,11578
21:02:44,1965,78,523,0,0,717,2,818,678,5096,12426,9395,1550,925,3339,8154,47660,65535,21588,7110,3018,5082,19480
21:02:47,1998,78,518,0,0,719,2,6064,3319,3475,10960,11628,3459,1435,3474,7692,44091,65535,25768,5098,2622,6074,17211
