时间,RMS,频率,幅值,温度,运行时长,状态,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15
19:59:16,259,54,41,0,0,1272,1,122,488,2289,5753,6756,2866,3623,7855,2586,2121,1913,3740,3774,1655,2729,3189
19:59:19,262,54,59,0,0,1274,1,796,1904,3357,5336,1945,917,3894,6749,3830,1688,2066,2009,3539,1918,2305,1974
19:59:25,220,54,38,0,0,1281,1,1811,1704,1832,2190,1516,1545,2504,4953,2719,694,619,2251,2697,1163,2438,2239
19:59:28,216,54,47,0,0,1283,1,830,914,1582,140,2408,2121,1558,3603,4109,1464,2411,1771,1731,1509,1739,798
19:59:30,235,54,55,0,0,1286,1,2001,1806,2697,4654,5413,1937,3512,4103,3023,1750,2182,2859,1740,600,1730,2466
19:59:32,184,31,25,0,0,1288,1,1536,1308,364,2797,3274,1276,3062,790,3126,1344,1276,1149,1388,1163,576,814
19:59:34,276,85,57,0,0,1290,1,408,1070,2203,2414,1761,1870,3417,6354,4264,505,1259,1755,2603,928,2214,1569
19:59:36,278,54,67,0,0,1292,1,1547,1584,2213,5126,4807,3415,2009,7703,1969,1676,2844,3378,1847,917,2035,1956
19:59:39,194,23,35,0,0,1294,1,485,2626,1707,2096,3653,3384,1461,4556,4015,2084,1140,2425,2651,1607,2186,2170
19:59:45,222,31,42,0,0,1301,1,535,1265,1781,3374,5456,3415,1787,1452,2035,1466,1535,2113,2757,424,2198,1851
19:59:48,257,54,46,0,0,1303,1,2572,2078,1689,3733,4168,2896,2508,2563,2015,303,1135,2052,933,168,937,1480
19:59:50,161,54,21,0,0,1305,1,161,1138,2419,3058,1246,2074,4307,6579,4507,2638,2656,1922,4832,3901,3736,2162
19:59:52,238,54,40,0,0,1308,1,58,1124,901,1664,1402,3077,4014,5130,2495,1596,3075,3679,3655,2819,3181,3376
19:59:56,268,54,70,0,0,1312,1,57,1417,2755,3053,1678,1522,5523,9043,2557,1282,1668,2731,2562,536,2461,2168
19:59:59,208,54,32,0,0,1314,1,782,1840,1676,989,1197,1907,4681,7464,4423,1072,2389,5845,3864,982,2279,3877
20:00:01,315,54,78,0,0,1317,1,1108,1856,635,2777,4492,3279,3132,7702,2873,1822,2293,4968,4176,630,3199,4208
20:00:03,188,31,32,0,0,1319,1,870,1977,1319,3114,4182,1798,2077,3484,1097,1829,512,1668,2198,290,2124,1699
20:00:05,254,85,50,0,0,1321,1,292,1016,901,1529,724,209,3279,5913,3829,2071,2977,1855,2243,2372,2280,1168
20:00:08,224,54,46,0,0,1323,1,1748,1186,1674,3397,2751,1959,4720,9434,3704,1108,1044,3190,3465,1024,2743,2647
20:00:10,252,54,56,0,0,1325,1,835,1600,1475,2970,2492,792,4644,7534,4396,1229,1147,2337,2565,829,2451,2362
20:00:12,186,62,29,0,0,1328,1,831,1716,1463,2492,2120,1037,4391,9365,4861,2153,3677,5001,3847,1998,3238,3934
20:00:14,210,23,47,0,0,1330,1,1246,1725,3157,6017,4131,3212,3461,1322,2074,1115,1497,727,1125,883,1163,602
20:00:16,165,31,29,0,0,1332,1,2244,1992,1975,3175,3790,2051,1123,1159,3766,1309,3495,6380,4357,1592,2311,3810
20:00:19,252,54,50,0,0,1334,1,971,1281,1453,3497,4887,4143,3218,2044,6781,2680,2406,3758,4160,1940,1891,1856
20:00:21,284,54,69,0,0,1336,1,916,2112,2456,3536,399,2955,1789,3568,3648,609,2329,1067,1345,938,626,344
20:00:23,276,54,62,0,0,1339,1,1085,1365,2218,2326,2109,2744,3492,7963,6425,2809,2551,338,1861,1078,1977,814
20:00:25,262,54,43,0,0,1341,1,590,1129,2946,4145,1428,963,3684,5588,1024,668,1645,2485,2751,2047,2117,1863
20:00:28,243,54,52,0,0,1343,1,1433,1722,408,4574,5331,1849,3843,6710,4899,923,3730,6248,4842,1774,3325,4582
20:00:30,288,54,75,0,0,1345,1,702,2227,1761,4758,4742,3311,3341,3564,2091,1945,3250,2226,2683,2494,2835,1678
20:00:32,240,54,39,0,0,1348,1,612,1447,3583,5500,1151,1685,4260,7230,4158,494,3132,2087,1633,1319,1972,798
20:00:34,279,54,62,0,0,1350,1,2222,1442,1722,4629,6564,4174,4844,7988,3892,3034,2552,3034,3575,3137,3364,2452
20:00:37,216,54,53,0,0,1352,1,71,253,272,1186,2672,1170,3685,6817,1273,1718,1754,1835,2324,693,2009,1609
20:00:39,189,23,46,0,0,1354,1,574,790,1167,820,1603,1892,4296,9404,5993,664,1685,2773,5012,1414,3362,2175
20:00:41,341,54,77,0,0,1356,1,923,1977,1902,3532,4293,3046,1930,2061,1346,1339,2862,2640,2060,623,1688,2058
20:00:43,283,54,63,0,0,1359,1,150,306,2097,2418,2434,3102,4213,8183,5703,1454,1516,3487,3514,1413,2824,2943
20:00:45,222,54,36,0,0,1361,1,1021,890,2212,3880,2131,452,3088,4662,6086,2295,3114,3496,2978,1001,2252,2395
20:00:48,221,23,31,0,0,1363,1,807,1695,358,4076,3754,1025,2924,3563,2979,755,2153,4084,3134,1591,2470,3415
20:00:50,269,54,55,0,0,1365,1,1194,1178,2481,4232,3006,3300,2606,2061,3061,739,2135,1404,2610,2412,2001,958
20:00:52,287,54,75,0,0,1368,1,1,694,1811,2163,2267,1397,4543,10223,5735,1294,3907,5808,3961,1545,3337,4569
20:00:54,205,23,35,0,0,1370,1,1394,2365,3771,4551,4464,3234,2023,768,3155,1947,1455,1098,1329,200,1303,1221
20:00:57,290,54,71,0,0,1372,1,82,2961,2998,3913,3485,2007,5021,9145,3586,2694,4666,5922,4137,2133,2376,3323
20:00:59,214,54,42,0,0,1374,1,629,3390,1588,3441,2411,2210,3621,5475,3886,635,3310,3036,895,714,1222,2076
20:01:01,252,54,42,0,0,1376,1,1094,933,3151,5122,2227,2107,2843,4751,2839,955,2134,1389,2433,2364,1726,1292
20:01:03,305,54,80,0,0,1379,1,1408,1016,664,2711,3224,1500,6082,10612,4945,1391,3757,5208,3754,713,2673,4037
20:01:06,212,85,29,0,0,1381,1,757,2097,2827,2447,3752,3342,2984,794,1520,1432,2647,3805,1645,508,1395,2638
20:01:08,181,31,33,0,0,1383,1,3138,3903,3377,3515,4345,2795,941,911,2375,2385,3135,3397,1854,887,1208,1877
20:01:10,265,54,48,0,0,1385,1,147,700,1175,5076,2789,2295,2681,3684,2686,974,3345,4182,3456,3372,2941,2439
20:01:12,208,23,37,0,0,1387,1,486,591,1243,2281,2630,1041,4167,8386,5083,1416,2584,2795,3808,1209,3100,2696
20:01:14,260,23,49,0,0,1390,1,1804,1573,1771,6348,5854,1640,1657,2238,261,2175,3799,4389,3992,3939,3530,3228
20:01:17,313,54,90,0,0,1392,1,127,329,2369,3613,5575,3143,5499,11528,966,2291,1791,1936,1432,740,1326,1523
20:01:19,207,23,33,0,0,1394,1,288,841,2152,4267,3835,2408,2576,3093,1841,1268,4720,6116,4473,3308,3234,3765
20:01:21,243,85,47,0,0,1396,1,662,2155,3785,7379,6842,2196,2959,4297,1367,1770,1500,544,441,1337,947,394
20:01:23,200,23,29,0,0,1399,1,1272,1405,1606,5271,5725,2833,1824,1519,564,821,3345,3845,1488,693,1595,2562
20:01:26,311,54,74,0,0,1401,1,2693,2110,2908,4332,6011,4253,5839,9563,4285,2964,4340,4462,2779,1416,2833,3764
20:01:28,234,39,33,0,0,1403,1,1968,1402,402,1358,3875,4256,2862,4163,5018,2672,3050,787,3250,1938,3316,1694
20:01:30,265,54,58,0,0,1405,1,1091,731,1358,1646,3182,3082,1033,5529,3305,127,2926,4179,2699,1285,963,2653
20:01:32,281,54,64,0,0,1407,1,310,1000,2894,5195,3535,2829,1648,2544,1121,2695,2214,3359,1980,1140,1702,2504
20:01:34,289,54,55,0,0,1410,1,552,323,2405,3522,3183,3046,2731,7103,5370,2541,4763,5769,3817,1174,2370,3937
20:01:37,249,54,47,0,0,1412,0,32,929,2889,5534,3862,146,4003,6037,2748,1165,3743,2725,745,374,1001,1639
20:01:39,260,54,55,0,0,1414,1,651,1024,2048,3567,1887,2316,3883,7123,5650,3282,3145,2483,2036,549,1965,2432
20:01:41,237,54,56,0,0,1416,1,76,1935,389,2291,2970,3235,2442,5851,1032,2481,2236,1420,1084,1930,1624,1173
20:01:43,220,54,39,0,0,1418,1,1950,2760,2144,768,3542,3508,4363,5634,1421,2289,1813,2192,1099,876,794,1544
20:01:46,269,54,60,0,0,1421,1,133,1771,1963,2494,1725,3499,3369,7696,4180,1761,2396,1920,2588,1324,1852,1408
20:01:48,256,23,44,0,0,1423,1,839,1951,4333,5657,2021,1238,2302,4800,4043,1221,3336,2723,382,947,678,2456
20:01:50,194,23,41,0,0,1425,1,98,1439,4352,5276,3572,4963,2710,1590,2911,558,2709,3573,3352,2598,2481,2678
20:01:52,246,54,55,0,0,1427,1,1447,2314,1726,6729,4859,1016,2160,3161,978,2776,2075,1253,2291,2273,2405,1349
20:01:54,150,23,28,0,0,1430,1,38,918,677,1778,2662,2058,1174,4035,3790,1360,2119,633,2231,1402,2072,717
20:01:57,271,54,50,0,0,1432,1,2730,1924,679,2952,4109,1776,4073,6477,3477,1171,3238,5090,4776,2943,3260,3323
20:01:59,192,23,45,0,0,1434,1,740,1110,3806,5831,1278,2709,2134,1068,2067,1788,2722,2822,1011,483,126,1598
20:02:01,167,23,38,0,0,1436,1,98,869,3726,4882,2769,2959,2008,1815,2614,2084,1496,2596,3684,2765,2699,1761
20:02:06,211,54,49,0,0,1441,1,1830,1299,1659,3718,1523,2275,4648,6307,4050,1906,2662,2070,1907,685,1402,1523
20:02:08,191,54,33,0,0,1443,1,389,924,755,2609,3764,2386,2275,4257,1787,1114,3097,3246,2891,1691,2533,2462
20:02:10,261,54,54,0,0,1445,1,1180,598,2900,3803,1840,991,3235,7008,4758,1917,1501,2165,3632,1938,2148,1384
20:02:12,242,54,55,0,0,1447,1,1615,1856,2310,3085,1974,599,2502,5950,1615,1891,2871,212,1299,559,741,1183
20:02:14,170,46,28,0,0,1449,1,3124,2792,2947,4652,2627,1756,2628,6950,6016,2730,2772,3263,4933,3016,2809,2231
20:02:17,305,54,64,0,0,1452,1,357,1755,2375,3408,3016,1838,4268,8234,4778,3618,3780,3156,5419,4868,3593,1964
20:02:19,217,54,45,0,0,1454,1,646,686,518,701,1948,3367,3565,5846,3365,1704,2675,1180,2410,631,1902,1256
