时间,RMS,频率,幅值,温度,运行时长,状态,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15
21:37:00,3829,39,1126,0,0,2760,2,16540,8702,8769,17664,65535,65535,42538,12550,7095,38698,30329,14648,23700,23366,22606,14504
21:37:03,3814,39,1128,0,0,2761,2,22843,19055,6486,17156,65535,65535,45314,1432,8573,45701,38424,13490,21899,10671,26809,14830
21:37:05,3810,39,1102,0,0,2763,2,20207,10922,5334,17740,65535,65535,37851,14751,11260,44332,34506,18257,23297,11266,22804,12890
21:37:07,3868,39,1074,0,0,2767,2,14466,5135,3916,18357,65535,65535,41499,6827,17752,40549,28159,6777,23124,24640,18478,4491
21:37:09,3832,39,1135,0,0,2769,2,10594,10448,11330,14259,65535,65535,49935,9596,34006,48258,34557,2551,23060,27751,27805,14528
21:37:11,3951,39,1107,0,0,2770,2,4145,5506,350,12997,65535,65535,47182,4706,15067,41805,30070,13729,24750,20626,19394,10550
21:37:14,3825,39,1096,0,0,2772,2,19328,8993,3619,16232,65535,65535,41322,8814,8638,40081,26241,14330,24413,2048,24157,7892
21:37:16,3896,39,1118,0,0,2774,2,4499,10932,19095,23297,65535,65535,65535,37503,42751,25193,32166,25260,19355,27990,14259,22842
21:37:18,3978,39,1097,0,0,2778,2,13832,7780,1768,16706,65535,65535,48113,4995,10077,38448,27741,14179,22614,21171,20604,13391
21:37:20,3896,39,1102,0,0,2780,2,19031,9612,10676,16662,65535,65535,33988,15330,11083,39229,29459,14416,21541,12654,23524,9286
21:37:23,4013,39,1154,0,0,2781,2,8646,16348,14304,20739,65535,65535,53810,7831,7529,39604,31897,14216,27073,5596,20980,10077
21:37:25,3902,39,1155,0,0,2783,2,15225,9501,9188,20546,65535,65535,34921,15103,10275,37833,28543,16354,24203,21178,21214,14742
21:37:27,3981,39,1117,0,0,2785,2,28020,13397,3790,18780,65535,65535,36954,13983,15021,43558,31337,12371,22600,14478,21110,13471
21:37:29,3776,39,1095,0,0,2789,2,1414,7629,11565,25335,65535,65535,62433,18203,5542,36760,50500,24716,32835,16883,22844,8125
21:37:31,3894,39,1057,0,0,2791,2,8005,3434,5626,21984,65535,65535,29993,15431,14069,43375,30794,8291,21868,22736,24261,15714
21:37:34,3912,39,1097,0,0,2792,2,17070,12433,12847,11449,65535,65535,45181,10911,6756,43023,31023,7797,26223,4792,22057,14305
21:37:36,3880,39,1077,0,0,2794,2,18019,9428,9463,11541,65535,65535,43789,10509,15302,38445,54384,40197,38317,40311,32203,18539
21:37:38,3913,39,1149,0,0,2796,2,14772,6453,3730,19847,65535,65535,36510,16691,8468,41854,33457,21320,22250,5894,23827,12419
21:37:40,3881,39,1089,0,0,2800,2,7746,3719,11284,12379,65535,65535,43918,14836,24888,49999,40867,4791,20100,23545,25201,13375
21:37:45,4013,39,1102,0,0,2803,2,2642,2469,6003,11265,65535,65535,42874,5945,16546,40651,34275,9149,23004,21873,20840,7781
21:37:47,3902,39,1172,0,0,2805,2,2237,8292,6959,19876,65535,65535,43221,14956,9067,42151,35116,7128,27062,7897,21671,9120
21:37:49,3827,39,1092,0,0,2807,2,13915,6322,6817,24772,65535,65535,57117,11470,10129,28758,32457,4266,26464,35051,24815,5870
21:37:51,3860,39,1123,0,0,2811,2,17925,7841,7556,18600,65535,65535,44492,11019,5932,40661,36832,13154,21312,3492,25148,11855
21:37:54,4025,39,1115,0,0,2813,2,952,3164,3467,15114,65535,65535,36678,17193,4904,39410,26179,14450,27458,3590,23318,13386
21:37:56,3986,39,1166,0,0,2814,2,4401,3545,5990,18269,65535,65535,43530,13603,29629,50958,45936,15218,16874,15947,29463,22707
21:37:58,3919,31,940,0,0,2816,2,17152,11755,3313,17588,65535,65535,37448,12603,19414,37353,22836,17868,30447,23014,23946,10021
21:38:00,3967,39,1124,0,0,2818,2,13654,4719,6573,14545,65535,65535,44839,11909,11337,44897,43586,19830,20670,14310,26051,12922
21:38:03,4010,39,1144,0,0,2822,2,11718,5880,10403,23304,65535,65535,34260,14953,11043,33877,23197,20246,22136,17487,22883,12160
21:38:05,4131,39,1265,0,0,2823,2,1459,4525,11153,23733,65535,65535,65535,40278,5124,32175,30355,16939,25411,4518,19431,14927
21:38:07,3902,39,1132,0,0,2825,2,5092,3608,11411,11829,65535,65535,48848,11207,10256,41142,32293,16962,27983,19634,27709,20514
21:38:09,3919,39,1100,0,0,2827,2,7241,10164,15571,16423,65535,65535,51479,17007,28695,43370,36634,8635,16165,26110,25531,7801
21:38:11,3939,39,1085,0,0,2831,2,20428,10263,7543,13486,65535,65535,39988,12126,8209,35843,30738,9878,25444,4177,18332,9116
21:38:14,4070,39,1120,0,0,2833,2,2367,753,5283,15253,65535,65535,43504,6451,18856,37984,28151,13444,27701,24770,24067,10007
21:38:16,3927,39,1127,0,0,2834,2,6892,4685,5866,19650,65535,65535,44840,15644,19823,41609,32669,8087,20273,24897,23822,12276
21:38:18,3979,39,1177,0,0,2836,2,5717,8373,9508,22325,65535,65535,65089,25196,8300,38955,37321,21180,21041,3603,24880,13961
21:38:20,3979,39,1137,0,0,2838,2,19508,7988,7810,16207,65535,65535,39996,14924,18868,42774,35213,11020,19567,22959,23126,14037
21:38:23,3895,39,1087,0,0,2842,2,7551,4027,6246,14326,65535,65535,39726,8935,5218,33539,28287,15640,28976,4973,20098,9148
21:38:25,4037,39,1247,0,0,2844,2,1643,8538,12163,20591,65535,65535,65535,33725,33010,17152,32110,25598,25221,26042,10515,16098
21:38:27,3969,39,1142,0,0,2845,2,12935,6195,3870,16466,65535,65535,44101,5963,7360,36343,26291,13830,22241,17158,19289,12386
21:38:29,3877,39,1138,0,0,2847,2,12202,5701,13113,18739,65535,65535,47608,17297,3899,40890,35483,6036,24918,5592,21590,5859
21:38:31,3963,39,1142,0,0,2849,2,20886,9284,2799,19657,65535,65535,35764,9823,18838,39367,25433,18593,28889,16922,22698,11999
21:38:34,3894,39,1114,0,0,2852,2,23393,10388,3853,13439,65535,65535,41820,5086,19315,42898,29067,17864,31458,28193,19167,4369
21:38:36,3985,39,1126,0,0,2855,2,8198,1558,3615,12393,65535,65535,44742,6304,10541,35913,26881,8074,25379,12418,20474,7276
21:38:40,4019,39,1156,0,0,2858,2,15822,7425,5825,15469,65535,65535,41156,5200,11406,36586,33123,24543,29810,20743,20816,16907
21:38:43,3880,39,1130,0,0,2860,2,4322,6634,15152,9610,65535,65535,50704,9054,16213,40722,35155,853,20583,19324,24859,10821
21:38:45,4031,39,1159,0,0,2863,2,5665,7074,4455,18035,65535,65535,65535,7116,11344,41092,48916,19157,28330,28383,24735,7974
21:38:47,3906,39,1135,0,0,2865,2,12546,2211,2068,13827,65535,65535,44306,3875,21542,43649,33334,17091,29359,26735,19573,7058
21:38:49,8613,39,1282,0,0,2867,2,5096,30407,20576,10223,65535,65535,24151,21058,11833,35929,35986,13252,19031,13497,12594,9088
21:38:51,3839,39,1125,0,0,2869,2,16673,6923,2959,20981,65535,65535,34461,17294,10167,38361,34095,19024,22049,11852,24204,13676
21:38:54,3900,39,1113,0,0,2871,2,17022,5615,7268,20030,65535,65535,38216,11466,13307,39923,28843,17615,24516,15827,25433,11881
21:38:56,4031,39,1140,0,0,2874,2,5302,4220,5591,22799,65535,65535,42078,8843,19344,41069,30214,7007,23142,16729,18341,7212
21:38:58,3957,39,1141,0,0,2876,2,9752,16811,13787,30749,65535,65535,49599,16564,24839,31754,31738,23583,27305,22437,25319,17238
21:39:00,3924,39,1141,0,0,2878,2,24392,9224,3237,19973,65535,65535,38905,15079,5592,42068,38696,16412,19102,2734,23583,12391
21:39:03,4018,39,1131,0,0,2880,2,3174,5038,1942,19236,65535,65535,44185,15148,2583,34759,28894,9435,23752,12902,19386,9080
21:39:05,3955,39,1183,0,0,2882,2,511,13015,18010,26138,65535,65535,60103,14348,11636,25800,34027,10072,27793,32175,16241,10827
21:39:07,3967,39,1166,0,0,2886,2,13331,6291,8017,15497,65535,65535,44352,6793,9222,39560,31749,7587,20840,6907,16189,6563
21:39:11,9360,39,1038,0,0,2889,2,15535,16374,32909,8830,65535,65535,59138,20495,51452,23113,16168,16194,9141,26301,7204,12012
21:39:14,4048,39,1189,0,0,2891,2,3844,2862,7974,11700,65535,65535,46406,3745,15328,38559,27255,19994,28787,21516,18283,10069
21:39:16,3927,39,1096,0,0,2893,2,2485,2729,1807,15720,65535,65535,36647,11724,9709,39471,30917,16094,25408,9209,24653,16540
21:39:18,3927,39,1192,0,0,2897,2,15989,12201,6792,17980,65535,65535,56978,13555,5154,37825,31025,3359,22375,14338,18593,4811
21:39:20,3923,39,1166,0,0,2898,2,19110,7654,6156,13425,65535,65535,43346,16695,20175,40773,29175,11515,28461,21070,18909,996
21:39:23,3959,39,1132,0,0,2900,2,21292,9842,5535,25705,65535,65535,36690,15395,20144,43336,30839,6741,20575,19228,22689,14467
