时间,RMS,频率,幅值,温度,运行时长,状态,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15
22:12:25,5674,7,1905,0,0,4871,2,65535,65535,65535,46079,17779,9124,10237,3199,3565,2002,2621,1475,2357,3503,1379,1454
22:12:28,5507,7,1883,0,0,4873,2,36271,65535,65535,31267,8104,22056,8595,2786,880,5412,10966,7800,3661,3365,2847,6148
22:12:30,6083,7,2192,0,0,4874,2,65535,65535,65535,49921,34609,22825,11236,4800,6887,4817,1766,1809,3602,3282,4127,2641
22:12:32,5967,7,2183,0,0,4876,2,65535,65535,65535,31397,37320,21954,8147,2992,2180,4525,3690,1943,4644,4782,3242,2450
22:12:34,5555,7,2127,0,0,4878,2,65535,65535,65535,41147,13051,13068,2083,9508,2124,5690,8439,3285,3068,4467,1443,2279
22:12:37,6057,7,2174,0,0,4882,2,65535,65535,65535,65316,30865,17390,18334,11788,6665,6367,3902,1113,3926,3827,829,3990
22:12:39,5617,7,2171,0,0,4884,2,65535,65535,65535,51922,17275,31447,19193,8054,3356,6343,5655,7140,4326,2526,5019,4740
22:12:43,5572,7,1980,0,0,4887,2,65535,65535,65535,47794,22409,34753,19202,8268,2452,5794,5807,5187,4720,3238,4445,4850
22:12:45,5839,7,2041,0,0,4891,2,65535,65535,65535,43177,46483,27969,11888,1040,6879,2576,1125,3766,7548,6262,4558,2345
22:12:48,5816,7,2039,0,0,4893,2,65535,65535,65535,24742,23638,1689,3354,6280,978,4245,2041,2014,853,2027,997,1077
22:12:50,5647,7,1984,0,0,4895,2,22935,65535,65535,50717,26705,28251,12876,7595,2448,563,2370,1675,1665,818,352,1196
22:12:52,6321,7,2259,0,0,4896,2,65535,65535,65535,33736,32620,6285,5555,1484,2194,2059,5344,5170,3226,2543,2718,4579
22:12:54,6175,7,1979,0,0,4898,2,17086,65535,65535,20761,20274,7448,7228,2787,2355,3671,2068,934,405,870,431,395
22:12:57,5703,7,2008,0,0,4902,2,65535,65535,65535,29646,29201,12921,14939,6927,5104,4108,5723,2869,2828,4338,1804,3901
22:12:59,6003,7,2276,0,0,4904,2,65535,65535,65535,65535,1329,21227,15319,5104,3522,5539,4058,2484,2481,3300,1593,1928
22:13:01,5813,7,2135,0,0,4906,2,65535,65535,65535,48739,23218,14914,4923,10553,10251,5717,219,4179,5912,4507,3696,2132
22:13:03,6025,7,2264,0,0,4907,2,65535,65535,65535,55701,21165,15243,3725,10546,2489,1988,5106,3720,1150,1829,1677,4078
22:13:05,6148,7,2090,0,0,4909,2,65535,65535,65535,51250,32550,4498,9903,5581,4193,2989,2958,5250,2884,1860,3279,3421
22:13:08,6422,7,2283,0,0,4913,2,41468,65535,65535,51230,14021,17713,7337,8905,12262,7299,2846,1007,5017,5105,5404,2340
22:13:10,6430,7,2365,0,0,4915,2,65535,65535,65535,29768,15168,3891,12269,6727,5993,5019,7411,4065,4105,5011,2011,3291
22:13:12,6429,7,2343,0,0,4916,2,65535,65535,65535,33371,11774,11425,15321,7472,1740,509,3942,5260,4214,702,2667,4126
22:13:14,6160,7,2366,0,0,4918,2,65535,65535,65535,38609,14640,7645,7934,7120,6183,8532,5552,2988,7775,9907,5189,2087
22:13:17,6309,7,2427,0,0,4920,2,65535,65535,65535,52219,9330,7658,7150,2316,6744,9259,5334,2118,6867,7994,5262,1914
22:13:19,6149,7,2367,0,0,4924,2,65535,65535,65535,23489,17422,5557,9899,7820,2180,6995,1819,6979,3576,2205,1618,4216
22:13:21,6125,7,2356,0,0,4926,2,65535,65535,65535,61121,22680,24355,15398,6090,3707,5857,3787,1102,3049,4204,3700,2284
22:13:23,6169,7,2086,0,0,4927,2,65535,65535,65535,16971,15918,5222,4635,7744,7404,4816,4502,7926,4759,1948,4938,3311
22:13:25,5951,7,2239,0,0,4929,2,65535,65535,65535,52276,7088,13996,7207,7991,6632,3499,2324,1756,1422,3184,1989,3383
22:13:28,6151,7,2344,0,0,4931,2,65535,65535,65535,20676,22633,15254,4234,8911,3172,3018,3386,1212,1351,780,1153,286
22:13:30,5700,7,2116,0,0,4935,2,65535,65535,65535,50320,30442,35504,22651,13621,9930,6461,4033,1954,1816,1424,1713,2284
22:13:32,6177,7,1979,0,0,4937,2,14167,65535,65535,42191,45642,2964,8810,4550,390,908,311,212,4225,4902,4200,943
22:13:34,6371,7,2293,0,0,4938,2,65535,65535,65535,26737,8680,4917,12825,9000,5811,5246,2879,781,4074,6329,3387,2565
22:13:37,6026,7,2221,0,0,4940,2,65535,65535,65535,37903,22580,15003,15909,8614,998,8118,3603,5095,2990,2839,5159,3846
22:13:39,6029,7,2007,0,0,4942,2,65535,65535,65535,65535,31134,24004,14745,6979,4021,6919,4602,1574,1641,3301,3503,3602
22:13:41,6260,7,2277,0,0,4946,2,65535,65535,65535,44655,34689,19987,18069,9935,9830,6267,4331,347,1675,1718,1083,1037
22:13:43,6406,7,2312,0,0,4948,2,65535,65535,65535,45169,32700,22280,10927,10987,1576,3412,4386,2972,2357,3024,3517,391
22:13:46,5940,7,2003,0,0,4949,2,65535,65535,65535,48055,31349,5147,12047,2468,6447,7870,8328,3155,3448,3232,631,2986
22:13:48,6317,7,2289,0,0,4951,2,65535,65535,65535,65535,29106,15491,6294,5251,10134,8510,2676,2024,5834,5887,2729,719
22:13:50,6024,7,2185,0,0,4955,2,65535,65535,65535,65535,18470,5107,3768,6751,7510,7181,5465,4696,5747,6597,4792,3385
22:13:52,6015,7,2270,0,0,4957,2,65535,65535,65535,45860,9244,21803,14162,9542,6380,3705,6372,4182,5086,4517,3320,4090
22:13:54,5792,7,2064,0,0,4959,2,13895,65535,65535,38514,20346,13187,3163,1078,1677,74,1293,2000,789,441,1245,1573
22:13:57,5775,7,2167,0,0,4960,2,17882,65535,65535,39930,9806,5773,4323,5311,2586,3121,4195,2185,1901,1532,848,1669
22:14:01,6391,7,2341,0,0,4966,2,65535,65535,65535,40152,19583,25106,11474,2741,4523,2895,1442,2984,2011,633,2147,2154
22:14:03,6717,7,2416,0,0,4968,2,65535,65535,65535,32877,16831,12520,10316,2168,5847,2879,981,998,2149,3230,1279,1080
22:14:06,6481,7,2283,0,0,4969,2,65535,65535,65535,30522,16456,18898,11058,5846,5570,4407,6206,4821,1073,2598,3024,4174
22:14:08,6007,7,2102,0,0,4971,2,65535,65535,65535,44776,23304,13957,10828,1287,3764,1596,1247,115,319,629,1160,579
22:14:10,6264,7,2293,0,0,4973,2,65535,65535,65535,35195,22016,5104,4297,1736,2978,1515,3321,3177,619,686,2023,2208
22:14:12,6534,7,2373,0,0,4977,2,65535,65535,65535,36718,14167,2467,5263,2324,4248,1517,1173,2084,1694,706,1096,1742
22:14:14,6476,7,2372,0,0,4979,2,65535,65535,65535,38272,18200,11449,7325,1483,1219,1506,2409,731,723,854,766,741
22:14:17,6341,7,2384,0,0,4980,2,65535,65535,65535,45617,12736,8546,4182,2197,2166,504,2027,1657,1813,1352,1463,956
22:14:21,6629,7,2427,0,0,4984,2,58164,65535,65535,38065,12647,17778,3982,4161,3304,1513,1495,731,393,509,934,1265
22:14:23,5797,7,2179,0,0,4988,2,51576,65535,65535,39186,22467,7533,6439,1808,2666,2060,2940,1186,604,956,1954,1663
22:14:26,5896,7,2252,0,0,4990,2,65535,65535,65535,34499,18900,14164,3118,5683,3730,2962,1156,1108,375,696,229,980
22:14:28,5864,7,2035,0,0,4991,2,43693,65535,65535,19301,21423,9087,10898,3087,3750,4094,4735,2878,549,2997,2270,949
22:14:30,6281,7,2284,0,0,4993,2,65535,65535,65535,36938,17481,13931,2187,5875,1360,1260,1807,1016,1566,650,485,581
22:14:32,6264,7,2258,0,0,4995,2,65535,65535,65535,38218,16022,8490,7086,2667,1307,2937,544,3448,2313,801,2335,2498
22:14:34,6195,7,2226,0,0,4999,2,65535,65535,65535,27645,25252,3880,2368,5383,3555,1357,1614,127,1152,542,998,1543
22:14:37,6523,7,2302,0,0,5001,2,65535,65535,65535,34241,14114,10069,9473,3772,3465,2257,1934,2499,2294,979,1986,2273
22:14:39,6553,7,2339,0,0,5002,2,65535,65535,65535,35886,21403,8185,10117,5491,5915,2342,2456,3393,3014,1843,2139,2589
